-0.0294,0.0338,0.0198,0.0312,0.0372,0.008,0.0434,0.087412,0.109316,0.099412,0.106184,0.140112,0.106408,0.159684,-0.00745128,-0.00394264,0.0162084,0.0108038,0.0139032,-0.00531712,0.0225802,0.0205817,0.0332553,0.0212366,0.0261155,0.0470968,0.027201,0.0530099,-0.00332489,-0.00753866,0.00613147,0.00626246,0.00820462,-0.00336618,0.0121758,0.00712172,0.0143195,0.00598355,0.009495,0.0211858,0.00941236,0.0228272,-0.00181519,-0.00581388,0.00226643,0.0038268,0.0057244,-0.00189062,0.00701664,0.00291406,0.00725467,0.0019296,0.00433381,0.0112217,0.00379647,0.0113895,-0.000996156,-0.00388673,0.00085078,0.00233355,0.00419345,-0.00107204,0.00427534,0.00129046,0.00400874,0.000671324,0.00224485,0.00660228,0.00168136,0.00625979,-0.000535597,-0.00249353,0.000325359,0.00141726,0.0031182,-0.000611997,0.00272517,0.000596659,0.00232795,0.000244899,0.00124602,0.00417333,0.000793406,0.00367408,-0.000283494,-0.00158015,0.000126571,0.00085978,0.00233348,-0.000349234,0.00179542,0.000283476,0.00139388,9.22696e-05,0.000719149,0.00277608,0.000392004,0.00225531,-0.000148592,-0.000999125,4.99749e-05,0.000522305,0.00175367,-0.000198783,0.00120955,0.000137269,0.000851776,3.55923e-05,0.000424993,0.00191669,0.000200481,0.00142787,-7.74255e-05,-0.000632783,1.99828e-05,0.000318261,0.0013228,-0.000112904,0.000826518,6.7422e-05,0.000528162,1.39801e-05,0.000255103,0.00136034,0.000105271,0.000923917,-4.02012e-05,-0.000402042,8.07575e-06,0.000194704,0.00100119,-6.40578e-05,0.000569706,3.34806e-05,0.000331155,5.57097e-06,0.000154844,0.000985563,5.64109e-05,0.000607355
0.014,-0.0166,-0.0196,0.0206,0.0076,-0.0182,0.049,0.114536,0.124852,0.13636,0.105868,0.113048,0.112636,0.1019,0.0115962,-0.000632081,-0.000361121,0.010814,0.00625072,0.00983176,0.0275985,0.0287523,0.0401755,0.0438288,0.0278029,0.0354319,0.035668,0.0312402,0.00627153,0.0012262,4.24399e-05,0.00371463,0.00731814,0.00684719,0.0154495,0.0101453,0.0177479,0.0176354,0.0102994,0.0168857,0.0158718,0.0148217,0.0034022,0.00136497,-0.000221663,0.0011041,0.00657568,0.00428727,0.00961262,0.00430549,0.00895887,0.00777274,0.00467995,0.00994598,0.00825404,0.00868708,0.00185112,0.00115085,-0.000220357,0.000239713,0.00537781,0.00281754,0.00646516,0.00202497,0.00483586,0.0036072,0.00242841,0.00655342,0.00470755,0.00572041,0.00101153,0.000879185,-0.000142599,-2.37271e-05,0.00425152,0.00194563,0.00459015,0.00101003,0.00271844,0.00173423,0.00136759,0.00459903,0.00286329,0.00403791,0.00055575,0.000639701,-7.61073e-05,-8.65006e-05,0.00332552,0.00138935,0.00338219,0.000521923,0.00157208,0.000856314,0.000807728,0.00335427,0.00182784,0.00297635,0.000306995,0.000452859,-3.52744e-05,-8.612e-05,0.00259762,0.001012,0.00255671,0.000275894,0.000929142,0.0004319,0.000490047,0.00250979,0.00121103,0.00225588,0.000170408,0.00031528,-1.38676e-05,-6.93786e-05,0.00203364,0.000745156,0.00196767,0.00014813,0.000558981,0.000221664,0.000301827,0.00191222,0.000825547,0.00174178,9.49819e-05,0.000217153,-3.90735e-06,-5.14854e-05,0.00159779,0.000551671,0.00153386,8.04363e-05,0.000341365,0.000115431,0.000187503,0.00147652,0.000575028,0.001362
-0.012,0.0954,0.0148,0.0106,0.0316,0.0574,0.0526,0.133376,0.112356,0.125936,0.11234,0.101488,0.127532,0.1251,0.00310128,0.0261847,0.0021832,0.00703384,0.00732592,0.021263,0.0178842,0.0402276,0.0279877,0.0477045,0.0311338,0.0249984,0.0431529,0.0373497,0.00432049,0.00994302,-0.00357489,0.00278403,0.00114362,0.00899388,0.00737274,0.0167107,0.00981421,0.0271585,0.0113077,0.00846874,0.0195783,0.0146127,0.00360128,0.00454175,-0.00649896,0.00100703,-0.000472583,0.00441423,0.00335327,0.00833074,0.0042804,0.0192858,0.00464499,0.00349953,0.0101573,0.00643023,0.00271505,0.00235434,-0.00802471,0.0003438,-0.000730428,0.00248003,0.00162468,0.00461897,0.00214078,0.0155649,0.00204845,0.00168045,0.00568029,0.00301175,0.00196383,0.00132076,-0.00885286,0.000107416,-0.000623758,0.00154275,0.000821746,0.00272932,0.00116352,0.0135431,0.000945729,0.000899236,0.00333069,0.00146569,0.00138927,0.000775618,-0.00931849,2.73337e-05,-0.000457691,0.00102423,0.00042868,0.0016794,0.000665165,0.0123374,0.000450416,0.000516758,0.00201806,0.000732069,0.000970386,0.000467515,-0.00958784,2.64171e-06,-0.00031528,0.000705594,0.000228807,0.00106241,0.000392469,0.0115746,0.000219209,0.000310268,0.00125306,0.000372665,0.00067295,0.000286146,-0.00974722,-3.39358e-06,-0.00021048,0.000495498,0.000124236,0.000685835,0.000236373,0.0110742,0.00010833,0.000191193,0.00079332,0.000192529,0.000464948,0.000176811,-0.00984328,-3.75677e-06,-0.000138144,0.00035111,6.83346e-05,0.000449674,0.000144357,0.0107386,5.41238e-05,0.000119622,0.000510383,0.000100668
-0.0254,0.0266,-0.0218,-0.0864,0.0108,-0.0256,0.0394,0.117868,0.1431,0.1219,0.10932,0.111936,0.112144,0.117716,-0.00300968,0.0129884,-0.00235448,-0.0205392,0.0130819,-0.00884896,0.0221596,0.0332805,0.0443492,0.041066,0.0314472,0.0336786,0.0299279,0.0328711,0.00114936,0.00769318,-0.00111749,-0.00748366,0.00702291,-0.0027273,0.0114275,0.0128649,0.0175833,0.0201791,0.0120216,0.0141123,0.0100259,0.0133417,0.00125173,0.00453175,-0.00172481,-0.00347321,0.00341159,-0.000849204,0.00641036,0.00584214,0.00788552,0.0120314,0.00525925,0.00697259,0.00372795,0.00657596,0.000838325,0.00263504,-0.00218557,-0.0018071,0.00169759,-0.000289313,0.00381621,0.00290955,0.00380335,0.00801915,0.00249748,0.00379005,0.00147203,0.00359429,0.000508715,0.00151903,-0.00235354,-0.000996525,0.000891452,-0.000111372,0.00233975,0.00153099,0.00192362,0.00573929,0.00125493,0.00218915,0.000604732,0.00208139,0.000301783,0.000872023,-0.00232069,-0.000567747,0.000496982,-4.80509e-05,0.00145617,0.000833509,0.00100549,0.00431168,0.000657164,0.00131703,0.00025558,0.00124798,0.000178989,0.000500127,-0.00217556,-0.000329791,0.000293175,-2.2506e-05,0.000914662,0.000463921,0.00053824,0.00335088,0.000354968,0.000814847,0.000110355,0.000765483,0.000106816,0.000287167,-0.00197699,-0.000193855,0.00018153,-1.10672e-05,0.000578555,0.000262131,0.000293308,0.0026671,0.000196302,0.000514058,4.84564e-05,0.000477097,6.41934e-05,0.000165284,-0.00176047,-0.000114799,0.000116787,-5.57848e-06,0.00036817,0.000149718,0.00016206,0.00215892,0.000110532,0.000328762,2.15666e-05,0.000300923
-0.0192,-0.062,-0.0668,0.000799994,0.0088,-0.0056,0.0336,0.118344,0.10416,0.129208,0.139688,0.101792,0.111616,0.107384,-0.00672624,-0.0135522,-0.0182619,-0.0048808,0.00495424,-0.00064736,0.00564816,0.0316379,0.0237653,0.0438094,0.046905,0.0219734,0.0310507,0.0290066,-0.00351035,-0.00459547,-0.00762309,-0.0059695,0.00273141,-0.00100705,0.00119516,0.011335,0.00732302,0.019517,0.0212544,0.00612272,0.0120432,0.0108353,-0.00195937,-0.0018756,-0.0041903,-0.0052887,0.00130158,-0.000744242,2.14992e-05,0.00471676,0.00263766,0.00982145,0.0114849,0.001966,0.00552045,0.00482743,-0.00109579,-0.000825897,-0.00263664,-0.0042601,0.000590936,-0.000449389,-0.000297782,0.00214153,0.00103255,0.00530251,0.00694354,0.000698242,0.00278216,0.00239936,-0.000606509,-0.000374274,-0.00174055,-0.00330797,0.00026681,-0.000251593,-0.000333241,0.00102689,0.00042311,0.00299953,0.00450589,0.000268214,0.00148652,0.00128047,-0.000332741,-0.000171311,-0.00116338,-0.00252445,0.000121638,-0.000136059,-0.000281513,0.000510303,0.000178076,0.00175496,0.00305592,0.000109602,0.000825052,0.000716667,-0.000181651,-7.86318e-05,-0.00077845,-0.00190834,5.62192e-05,-7.22654e-05,-0.000213808,0.000259758,7.62371e-05,0.00105334,0.00213054,4.69906e-05,0.000469809,0.000414473,-9.8996e-05,-3.61002e-05,-0.000520019,-0.00143438,2.63304e-05,-3.7995e-05,-0.000153772,0.000134435,3.30298e-05,0.000644855,0.00151172,2.08941e-05,0.000272283,0.000245342,-5.39653e-05,-1.65649e-05,-0.00034675,-0.00107414,1.24713e-05,-1.98562e-05,-0.000107059,7.03942e-05,1.444e-05,0.000400949,0.00108505,9.54501e-06,0.000159765,0.000147716
-0.00100001,-0.0356,-0.0048,-0.0102,-0.043,-0.0124,0.0118,0.135308,0.13208,0.11312,0.122444,0.125468,0.11536,0.137388,0.00208328,-0.0128326,-0.00733824,-0.000664561,-0.0140889,-0.00380176,-0.00030776,0.0457864,0.0392589,0.0316748,0.0377872,0.0325048,0.0313476,0.047113,0.00522789,-0.00482636,-0.00380674,-0.000215792,-0.00546372,-0.000817955,-0.0029243,0.0228365,0.0151887,0.0128895,0.0152611,0.0109128,0.0115865,0.0216191,0.00604332,-0.00192936,-0.0021031,3.65969e-05,-0.00232624,-0.000192051,-0.00320933,0.0140733,0.00672351,0.00651918,0.00689604,0.00429244,0.00496554,0.0114038,0.00591026,-0.000822457,-0.00131297,0.000161157,-0.00107437,-6.11235e-05,-0.00269557,0.00980682,0.00322608,0.00373925,0.00331364,0.00188428,0.00230168,0.00651397,0.00543562,-0.000373436,-0.000887975,0.000182851,-0.000531879,-2.97692e-05,-0.00205663,0.00736902,0.00162844,0.00230365,0.00165719,0.000893034,0.00111659,0.00391151,0.00486644,-0.000178818,-0.00062625,0.000156386,-0.00027799,-1.86423e-05,-0.00150444,0.00581249,0.000849514,0.00147881,0.000852735,0.000446042,0.000557464,0.00242866,0.00430214,-8.91568e-05,-0.00045082,0.000117464,-0.000151062,-1.23609e-05,-0.00107823,0.0047354,0.000453082,0.000972916,0.00044821,0.000230834,0.000283763,0.00154396,0.00378059,-4.57681e-05,-0.000327658,8.19573e-05,-8.42693e-05,-8.05611e-06,-0.000764515,0.00394426,0.000245399,0.000650017,0.000239445,0.000122379,0.000146442,0.000998758,0.00331358,-2.39873e-05,-0.000239079,5.45764e-05,-4.78109e-05,-5.0811e-06,-0.00053884,0.0033366,0.000134399,0.000438734,0.000129545,6.59755e-05,7.63435e-05,0.000654724
0.0622,0.0248,-0.057,-0.031,-0.0112,0.0478,-0.0012,0.124868,0.138904,0.125668,0.123764,0.102608,0.121244,0.14216,0.0227246,0.00367136,-0.0120895,-0.0108791,-0.00355168,0.0271487,0.00851376,0.0459923,0.0438099,0.0315557,0.0331348,0.0291932,0.0369675,0.0470093,0.00959143,0.00299137,-0.00470697,-0.00574458,-0.00270393,0.0152131,0.0109495,0.0245861,0.0182478,0.010662,0.0115989,0.0112591,0.0155894,0.0239899,0.00460392,0.00203075,-0.00242216,-0.00306849,-0.00214736,0.00904221,0.0113238,0.0155064,0.00874336,0.00436564,0.00459989,0.00510938,0.00820069,0.0162457,0.00238708,0.00125962,-0.00137745,-0.00160774,-0.00157039,0.0058095,0.011167,0.0106755,0.00455237,0.00202758,0.00196277,0.00257451,0.00507471,0.01311,0.00130497,0.000768633,-0.000806843,-0.000833625,-0.0010804,0.00402252,0.0109012,0.00773745,0.00250025,0.00102063,0.00088089,0.00139112,0.00350508,0.0116757,0.000742512,0.000474014,-0.000476787,-0.000430955,-0.00071611,0.00295068,0.0106556,0.00579235,0.00142302,0.00054086,0.000410682,0.000787649,0.00259071,0.0109577,0.000435797,0.000297271,-0.000282859,-0.000223047,-0.000464263,0.00225034,0.0104622,0.00443027,0.000829898,0.000296458,0.000197278,0.000460193,0.00199181,0.010572,0.000261941,0.000189197,-0.00016833,-0.000115814,-0.000297068,0.00175848,0.0103201,0.00343911,0.000492311,0.000166294,9.70571e-05,0.00027468,0.00156592,0.0103529,0.000160279,0.00012167,-0.00010047,-6.03834e-05,-0.000188623,0.00139438,0.0102194,0.00269811,0.000295627,9.48362e-05,4.86741e-05,0.000166398,0.00124671,0.010223
0.038,-0.0712,-0.0248,0.0352,0.0652,-0.0152,0.0528,0.118624,0.136432,0.095504,0.130712,0.138008,0.0974,0.133768,0.00447344,-0.0169634,0.00041392,0.014357,0.0227258,-0.0053864,0.0121253,0.0304159,0.0471926,0.0208902,0.0398342,0.0418714,0.0227888,0.0343763,0.000977256,-0.0045595,0.00168794,0.00829522,0.0107731,-0.0017945,0.00212556,0.0102656,0.0220161,0.00591078,0.0177084,0.0166061,0.00728665,0.011455,0.000260058,-0.000665544,0.000909303,0.00539169,0.00573917,-0.000661715,-5.52496e-05,0.00397011,0.0116593,0.00190091,0.00973853,0.00754182,0.0028002,0.00456719,4.66918e-05,0.000569172,0.000406431,0.00378487,0.00318831,-0.000274552,-0.000375555,0.00167349,0.00664374,0.000658887,0.00604233,0.00370746,0.00121465,0.00206306,-1.62006e-05,0.000879166,0.000173144,0.00277028,0.00180564,-0.000130364,-0.000308506,0.000750637,0.00398807,0.000239697,0.00401258,0.00191707,0.000570456,0.00101092,-2.79203e-05,0.000864335,7.28779e-05,0.00207086,0.00103451,-6.90566e-05,-0.000201743,0.000352821,0.00249264,9.01854e-05,0.00277274,0.00102599,0.000281878,0.000520996,-2.40322e-05,0.000745705,3.0653e-05,0.00156558,0.000597586,-3.90387e-05,-0.000122063,0.000171806,0.00160901,3.47858e-05,0.00196471,0.000562717,0.000143792,0.000276861,-1.71901e-05,0.000606872,1.29285e-05,0.00119171,0.000347359,-2.27266e-05,-7.15381e-05,8.59107e-05,0.00106589,1.36763e-05,0.00141643,0.000314246,7.48186e-05,0.000149913,-1.12854e-05,0.000478516,5.47209e-06,0.000911332,0.000202898,-1.33487e-05,-4.13757e-05,4.38157e-05,0.00072101,5.45888e-06,0.00103437,0.000177892,3.94134e-05,8.2139e-05
0.028,-0.0644,-0.0712,-0.082,-0.0516,0.054,0.0304,0.114184,0.132792,0.154352,0.111128,0.126856,0.158816,0.1352,-0.0019712,-0.021752,-0.0258242,-0.0217389,-0.0113117,0.00452304,0.00801712,0.0301501,0.0410058,0.0494063,0.0316765,0.0354782,0.0573061,0.0423888,-0.0022788,-0.0098144,-0.0106227,-0.0101724,-0.00356858,-0.00383743,0.001857,0.0106494,0.0171979,0.0202867,0.0144841,0.0134315,0.0291279,0.0170105,-0.00115609,-0.00507418,-0.00504558,-0.00686162,-0.000956744,-0.00547014,0.00026638,0.00437238,0.00836948,0.00955673,0.00868675,0.00611896,0.0176086,0.00765639,-0.000509891,-0.00284608,-0.00265169,-0.00535821,-1.95826e-05,-0.00550737,-9.3075e-05,0.00196306,0.0044145,0.00492197,0.00604252,0.00314209,0.0117789,0.00367627,-0.000215082,-0.00167341,-0.00149466,-0.00437894,0.000271205,-0.00510107,-0.00012885,0.00093211,0.00244151,0.0026954,0.00455292,0.00174504,0.00844249,0.00183945,-8.93645e-05,-0.0010104,-0.000885574,-0.00362917,0.000315967,-0.0045835,-9.62842e-05,0.000459017,0.0013918,0.00154181,0.00358627,0.00102146,0.00637443,0.000947061,-3.7002e-05,-0.00061935,-0.000544106,-0.00302421,0.000276848,-0.0040661,-6.13393e-05,0.000231691,0.000809913,0.000910419,0.00289886,0.000619931,0.00501202,0.000497936,-1.53449e-05,-0.000383035,-0.00034335,-0.0025281,0.000217928,-0.00358738,-3.6529e-05,0.000119001,0.000478288,0.000550525,0.00238046,0.000385934,0.0040662,0.000266015,-6.3868e-06,-0.000238191,-0.000220969,-0.00211858,0.000162571,-0.00315839,-2.10366e-05,6.19051e-05,0.000285544,0.000339016,0.00197438,0.000244668,0.00337799,0.000143899
-0.0352,0.0144,-0.0466,-0.0356,0.0714,-0.0174,-0.0742,0.125136,0.128984,0.139316,0.118592,0.14322,0.128444,0.133412,-0.00251632,0.00120624,-0.0161121,-0.00823616,0.0288881,-0.00343416,-0.0180638,0.0390412,0.0439487,0.0394709,0.0318875,0.048492,0.0401836,0.0412467,0.00122411,9.33239e-05,-0.00765463,-0.00192584,0.0146617,-0.0018227,-0.00592808,0.0178767,0.0199339,0.0143975,0.011625,0.0232622,0.0190327,0.0189455,0.000960315,-0.000123194,-0.00391965,-0.000253761,0.00917387,-0.00172487,-0.00250875,0.0100663,0.0101483,0.00606706,0.00494573,0.0136206,0.0114527,0.010977,0.000318946,-0.000148935,-0.00205753,0.000196185,0.00643478,-0.00186173,-0.00123154,0.00636435,0.00550307,0.00280796,0.00230511,0.00897337,0.00787024,0.00722388,-0.000123175,-0.000135502,-0.00110168,0.000267097,0.00482454,-0.00195787,-0.000651214,0.00429718,0.0031133,0.00138362,0.00114096,0.00635579,0.00580988,0.00508985,-0.000352138,-0.000115577,-0.000600883,0.000226603,0.00377443,-0.00196172,-0.000356079,0.00301513,0.00181764,0.000711204,0.000589622,0.00471952,0.00446336,0.00372272,-0.000439562,-9.55269e-05,-0.000332994,0.000165924,0.00303743,-0.00188576,-0.000197309,0.00216596,0.00108742,0.00037627,0.000314856,0.00362111,0.00351241,0.0027813,-0.000446986,-7.69265e-05,-0.000186894,0.000113279,0.00249084,-0.00175656,-0.000109762,0.00157983,0.00066323,0.000203104,0.000172527,0.00284509,0.00280861,0.00210438,-0.000414314,-6.04948e-05,-0.000105906,7.43546e-05,0.00206822,-0.00159853,-6.1049e-05,0.00116439,0.000410795,0.000111209,9.65133e-05,0.0022753,0.00227195,0.00160471
